SOLVER_HANDLE,PROBLEM_ID,TITLE_NM,TAGS_NM,SOLVED_LVL,HASH_ID
sihkang,1987,알파벳,graph traversal dfs backtrack grid_graph,12,1987
sihkang,1991,트리 순회,tree recursion,10,1991
sihkang,1992,쿼드트리,d&c recursion,10,1992
sihkang,2003,수들의 합 2,bruteforce prefix_sum two-pointer,7,2003
sihkang,2004,조합 0의 개수,math number_theory,9,2004
sihkang,2011,암호코드,dp,11,2011
sihkang,2056,작업,dp graph dag topological_sorting,12,2056
sihkang,2075,N번째 큰 수,ds sorting priority_queue,8,2075
sihkang,2089,-2진수,math number_theory,9,2089
sihkang,2096,내려가기,dp sliding_window,11,2096
sihkang,2098,외판원 순회,bitmask dp bitfield_dp tsp,15,2098
sihkang,2110,공유기 설치,binary_search parametric_search,12,2110
sihkang,2115,갤러리,impl,11,2115
sihkang,2116,주사위 쌓기,impl bruteforce,11,2116
sihkang,2118,두 개의 탑,prefix_sum two-pointer,11,2118
sihkang,2133,타일 채우기,dp,12,2133
sihkang,2143,두 배열의 합,ds binary_search set prefix_sum hashset,13,2143
sihkang,2146,다리 만들기,graph traversal bfs grid_graph,13,2146
sihkang,2151,거울 설치,graph traversal bfs shortest_path dijkstra's,13,2151
sihkang,2156,포도주 시식,dp,10,2156
sihkang,2161,카드1,impl ds queue,6,2161
sihkang,2164,카드2,ds queue,7,2164
sihkang,2166,다각형의 면적,geom area_of_a_polygon,11,2166
sihkang,2167,2차원 배열의 합,impl prefix_sum,6,2167
sihkang,2170,선 긋기,sorting sweeping,11,2170
sihkang,2178,미로 탐색,graph traversal bfs grid_graph,10,2178
sihkang,2186,문자판,dp graph traversal dfs,13,2186
sihkang,2193,이친수,dp,8,2193
sihkang,2206,벽 부수고 이동하기,graph traversal bfs grid_graph,13,2206
sihkang,2211,네트워크 복구,graph shortest_path dijkstra's,14,2211
sihkang,2212,센서,greedy sorting,11,2212
sihkang,2217,로프,math greedy sorting,7,2217
sihkang,2225,합분해,math dp,11,2225
sihkang,2230,수 고르기,sorting two-pointer,11,2230
sihkang,2234,성곽,graph traversal bfs bitmask grid_graph,13,2234
sihkang,2239,스도쿠,impl backtrack,12,2239
sihkang,2252,줄 세우기,graph dag topological_sorting,13,2252
sihkang,2283,구간 자르기,prefix_sum sweeping two-pointer,14,2283
sihkang,2292,벌집,math,4,2292
sihkang,2293,동전 1,dp,12,2293
sihkang,2294,동전 2,dp,11,2294
sihkang,2295,세 수의 합,ds binary_search hashset meet_in_the_middle,12,2295
sihkang,2302,극장 좌석,dp,10,2302
sihkang,2312,수 복원하기,math number_theory primality_test eratosthenes prime_factorization,8,2312
sihkang,2346,풍선 터뜨리기,ds deque,8,2346
sihkang,2438,별 찍기 - 1,impl,1,2438
sihkang,2439,별 찍기 - 2,impl,2,2439
sihkang,2440,별 찍기 - 3,impl,2,2440
sihkang,2441,별 찍기 - 4,impl,3,2441
sihkang,2447,별 찍기 - 10,d&c recursion,11,2447
sihkang,2457,공주님의 정원,greedy sorting,13,2457
sihkang,2461,대표 선수,ds sorting priority_queue two-pointer,14,2461
sihkang,2467,용액,binary_search two-pointer,11,2467
sihkang,2468,안전 영역,graph bruteforce traversal bfs dfs grid_graph,10,2468
sihkang,2469,사다리 타기,impl string,11,2469
sihkang,2470,두 용액,sorting binary_search two-pointer,11,2470
sihkang,2473,세 용액,sorting binary_search two-pointer,13,2473
sihkang,2480,주사위 세개,math impl arithmetic case_work,2,2480
sihkang,2490,윷놀이,impl,3,2490
sihkang,2493,탑,ds stack,11,2493
sihkang,2504,괄호의 값,impl ds stack,11,2504
sihkang,2512,예산,binary_search parametric_search,9,2512
sihkang,2531,회전 초밥,bruteforce two-pointer sliding_window,10,2531
sihkang,2533,사회망 서비스(SNS),dp tree_dp tree,13,2533
sihkang,2557,Hello World,impl,1,2557
sihkang,2559,수열,prefix_sum two-pointer sliding_window,8,2559
sihkang,2562,최댓값,impl,3,2562
sihkang,2573,빙산,impl graph traversal bfs dfs,12,2573
sihkang,2576,홀수,math impl,3,2576
sihkang,2577,숫자의 개수,math impl arithmetic,4,2577
sihkang,2579,계단 오르기,dp,8,2579
sihkang,2580,스도쿠,impl backtrack,12,2580
sihkang,2583,영역 구하기,graph traversal bfs dfs grid_graph ff,10,2583
sihkang,2587,대표값2,math impl sorting arithmetic,4,2587
sihkang,2589,보물섬,graph bruteforce traversal bfs grid_graph,11,2589
sihkang,2606,바이러스,graph traversal bfs dfs,8,2606
sihkang,2608,로마 숫자,math impl string,11,2608
sihkang,2615,오목,impl bruteforce,10,2615
sihkang,2617,구슬 찾기,graph traversal dfs shortest_path floyd–warshall,12,2617
sihkang,2623,음악프로그램,graph dag topological_sorting,13,2623
sihkang,2630,색종이 만들기,d&c recursion,9,2630
sihkang,2636,치즈,impl graph traversal simulation bfs grid_graph,12,2636
sihkang,2637,장난감 조립,dp graph dag topological_sorting,14,2637
sihkang,2638,치즈,impl graph traversal simulation bfs dfs grid_graph,13,2638
sihkang,2644,촌수계산,graph traversal bfs dfs,9,2644
sihkang,2660,회장뽑기,graph traversal bfs shortest_path floyd–warshall,11,2660
sihkang,2661,좋은수열,backtrack,12,2661
sihkang,2665,미로만들기,graph traversal bfs shortest_path dijkstra's grid_graph 0-1_bfs,12,2665
sihkang,2667,단지번호붙이기,graph traversal bfs dfs grid_graph ff,10,2667
sihkang,2670,연속부분최대곱,dp bruteforce,7,2670
sihkang,2671,잠수함식별,string regex,11,2671
sihkang,2738,행렬 덧셈,math impl arithmetic,3,2738
sihkang,2739,구구단,impl math,1,2739
sihkang,2747,피보나치 수,math impl dp,4,2747
sihkang,2748,피보나치 수 2,math dp,5,2748
sihkang,2749,피보나치 수 3,math exponentiation_by_squaring pisano,14,2749
sihkang,2750,수 정렬하기,sorting impl,4,2750
sihkang,2751,수 정렬하기 2,sorting,6,2751
sihkang,2752,세수정렬,impl sorting,2,2752
sihkang,2753,윤년,impl arithmetic math,1,2753
sihkang,2775,부녀회장이 될테야,math impl dp,5,2775
sihkang,2776,암기왕,ds sorting binary_search set hashset,7,2776
sihkang,2805,나무 자르기,binary_search parametric_search,9,2805
sihkang,2839,설탕 배달,dp greedy math,7,2839
sihkang,2847,게임을 만든 동준이,greedy,7,2847
sihkang,2869,달팽이는 올라가고 싶다,math,5,2869
sihkang,2877,4와 7,math impl,11,2877
sihkang,2941,크로아티아 알파벳,impl string,6,2941
sihkang,2960,에라토스테네스의 체,math impl number_theory primality_test eratosthenes,7,2960
sihkang,2961,도영이가 만든 맛있는 음식,bruteforce bitmask backtrack,9,2961
sihkang,3015,오아시스 재결합,ds stack,16,3015
sihkang,3019,테트리스,impl bruteforce,11,3019
sihkang,3036,링,math number_theory euclidean_algorithm,7,3036
sihkang,3151,합이 0,bruteforce sorting binary_search two-pointer,12,3151
sihkang,3190,뱀,impl ds simulation deque queue,12,3190
sihkang,3273,두 수의 합,sorting two-pointer,8,3273
sihkang,3584,가장 가까운 공통 조상,graph traversal tree dfs lca,12,3584
sihkang,3967,매직 스타,impl bruteforce backtrack,11,3967
sihkang,3980,선발 명단,bruteforce backtrack,11,3980
sihkang,3986,좋은 단어,ds stack,7,3986
sihkang,4179,불!,graph traversal bfs grid_graph,13,4179
sihkang,4358,생태학,ds string set hashset treeset,9,4358
sihkang,4485,녹색 옷 입은 애가 젤다지?,graph traversal shortest_path dijkstra's grid_graph,12,4485
sihkang,4673,셀프 넘버,impl bruteforce,6,4673
sihkang,4796,캠핑,math greedy,5,4796
sihkang,4803,트리,graph ds traversal tree dfs dsu,12,4803
sihkang,4889,안정적인 문자열,ds greedy string stack,10,4889
sihkang,4948,베르트랑 공준,math number_theory primality_test eratosthenes,9,4948
sihkang,4949,균형잡힌 세상,ds string stack,7,4949
sihkang,5014,스타트링크,graph traversal bfs,10,5014
sihkang,5212,지구 온난화,impl simulation,9,5212
sihkang,5214,환승,graph traversal bfs,14,5214
sihkang,5347,LCM,math number_theory euclidean_algorithm,6,5347
sihkang,5373,큐빙,impl simulation,16,5373
sihkang,5397,키로거,ds stack ll,9,5397
sihkang,5427,불,graph traversal bfs grid_graph,12,5427
sihkang,5430,AC,deque parsing impl string ds,11,5430
sihkang,5525,IOIOI,string,10,5525
sihkang,5567,결혼식,graph traversal bfs,9,5567
sihkang,5639,이진 검색 트리,graph traversal tree recursion,12,5639
sihkang,5766,할아버지는 유명해!,impl,7,5766
sihkang,5972,택배 배송,graph shortest_path dijkstra's,11,5972
sihkang,6064,카잉 달력,math bruteforce number_theory crt,10,6064
sihkang,6087,레이저 통신,graph traversal bfs shortest_path dijkstra's grid_graph,13,6087
sihkang,6118,숨바꼭질,graph traversal bfs,10,6118
sihkang,6198,옥상 정원 꾸미기,ds stack,11,6198
sihkang,6359,만취한 상범,impl math number_theory simulation,4,6359
sihkang,6443,애너그램,string set backtrack,11,6443
sihkang,6549,히스토그램에서 가장 큰 직사각형,ds segtree d&c stack,16,6549
sihkang,6593,상범 빌딩,graph traversal bfs grid_graph,11,6593
sihkang,6603,로또,math combinatorics backtrack recursion,9,6603
sihkang,7453,합이 0인 네 정수,sorting binary_search two-pointer meet_in_the_middle,14,7453
sihkang,7490,0 만들기,impl string bruteforce backtrack,11,7490
sihkang,7511,소셜 네트워킹 어플리케이션,graph ds dsu,11,7511
sihkang,7562,나이트의 이동,bfs graph traversal shortest_path grid_graph,10,7562
sihkang,7569,토마토,bfs graph traversal grid_graph shortest_path,11,7569
sihkang,7576,토마토,bfs graph traversal grid_graph shortest_path,11,7576
sihkang,7579,앱,dp knapsack,13,7579
sihkang,7662,이중 우선순위 큐,ds set treeset priority_queue,12,7662
sihkang,7682,틱택토,impl case_work,11,7682
sihkang,7785,회사에 있는 사람,ds set hashset,6,7785
sihkang,8393,합,impl math,1,8393
sihkang,9012,괄호,ds string stack,7,9012
sihkang,9020,골드바흐의 추측,math number_theory primality_test eratosthenes,9,9020
sihkang,9079,동전 게임,graph bruteforce traversal bfs bitmask,9,9079
sihkang,9084,동전,dp knapsack,11,9084
sihkang,9095,"1, 2, 3 더하기",dp,8,9095
sihkang,9177,단어 섞기,dp graph traversal,12,9177
sihkang,9205,맥주 마시면서 걸어가기,graph traversal bfs,11,9205
sihkang,9251,LCS,dp string lcs,11,9251
sihkang,9252,LCS 2,dp string traceback lcs,12,9252
sihkang,9372,상근이의 여행,graph tree,7,9372
sihkang,9375,패션왕 신해빈,math ds set combinatorics hashset,8,9375
sihkang,9461,파도반 수열,math dp,8,9461
sihkang,9465,스티커,dp,10,9465
sihkang,9466,텀 프로젝트,graph traversal dfs,13,9466
sihkang,9498,시험 성적,impl,1,9498
sihkang,9613,GCD 합,math number_theory euclidean_algorithm,7,9613
sihkang,9655,돌 게임,math dp game_theory,6,9655
sihkang,9657,돌 게임 3,dp game_theory,8,9657
sihkang,9663,N-Queen,bruteforce backtrack,12,9663
sihkang,9935,문자열 폭발,ds string stack,12,9935
sihkang,10026,적록색약,graph traversal bfs dfs grid_graph,11,10026
sihkang,10093,숫자,impl,4,10093
sihkang,10159,저울,graph traversal dfs shortest_path floyd–warshall,12,10159
sihkang,10171,고양이,impl,1,10171
sihkang,10250,ACM 호텔,math impl arithmetic,3,10250
sihkang,10282,해킹,graph shortest_path dijkstra's,12,10282
sihkang,10423,전기가 부족해,graph mst,13,10423
sihkang,10430,나머지,impl arithmetic math,1,10430
sihkang,10472,십자뒤집기,graph bruteforce traversal bfs bitmask,11,10472
sihkang,10597,순열장난,backtrack,11,10597
sihkang,10610,30,math greedy string sorting number_theory,7,10610
sihkang,10703,유성,impl,10,10703
sihkang,10773,제로,impl ds stack,7,10773
sihkang,10775,공항,ds greedy dsu,14,10775
sihkang,10799,쇠막대기,ds stack,9,10799
sihkang,10807,개수 세기,impl,1,10807
sihkang,10808,알파벳 개수,impl string,2,10808
sihkang,10814,나이순 정렬,sorting set,6,10814
sihkang,10815,숫자 카드,ds sorting binary_search set hashset,6,10815
sihkang,10816,숫자 카드 2,ds sorting binary_search hashset,7,10816
sihkang,10818,"최소, 최대",math impl,3,10818
sihkang,10828,스택,impl ds stack,7,10828
sihkang,10830,행렬 제곱,math d&c exponentiation_by_squaring linear_algebra,12,10830
sihkang,10844,쉬운 계단 수,dp,10,10844
sihkang,10845,큐,ds queue,7,10845
sihkang,10866,덱,impl ds deque,7,10866
sihkang,10869,사칙연산,impl arithmetic math,1,10869
sihkang,10870,피보나치 수 5,math impl,4,10870
sihkang,10871,X보다 작은 수,impl,1,10871
sihkang,10926,??!,impl,1,10926
sihkang,10942,팰린드롬?,dp,12,10942
sihkang,10950,A+B - 3,impl arithmetic math,1,10950
sihkang,10951,A+B - 4,impl arithmetic math,1,10951
sihkang,10971,외판원 순회 2,bruteforce backtrack tsp,9,10971
sihkang,10974,모든 순열,bruteforce backtrack,8,10974
sihkang,10989,수 정렬하기 3,sorting,5,10989
sihkang,10998,A×B,impl arithmetic math,1,10998
sihkang,11000,강의실 배정,ds greedy sorting priority_queue,12,11000
sihkang,11003,최솟값 찾기,ds priority_queue deque deque_rmq_trick,16,11003
sihkang,11047,동전 0,greedy,7,11047
sihkang,11048,이동하기,dp,9,11048
sihkang,11049,행렬 곱셈 순서,dp,13,11049
sihkang,11050,이항 계수 1,math impl combinatorics,5,11050
sihkang,11051,이항 계수 2,math dp combinatorics,9,11051
sihkang,11052,카드 구매하기,dp,10,11052
sihkang,11053,가장 긴 증가하는 부분 수열,dp lis,9,11053
sihkang,11055,가장 큰 증가하는 부분 수열,dp,9,11055
sihkang,11057,오르막 수,dp,10,11057
sihkang,11279,최대 힙,ds priority_queue,9,11279
sihkang,11286,절댓값 힙,ds priority_queue,10,11286
sihkang,11328,Strfry,impl string,4,11328
sihkang,11382,꼬마 정민,impl arithmetic math,1,11382
sihkang,11399,ATM,greedy sorting,7,11399
sihkang,11403,경로 찾기,graph traversal shortest_path floyd–warshall,10,11403
sihkang,11404,플로이드,graph shortest_path floyd–warshall,12,11404
sihkang,11444,피보나치 수 6,math exponentiation_by_squaring,14,11444
sihkang,11501,주식,greedy,9,11501
sihkang,11559,Puyo Puyo,impl graph traversal simulation bfs,12,11559
sihkang,11562,백양로 브레이크,graph shortest_path floyd–warshall,13,11562
sihkang,11650,좌표 정렬하기,sorting,6,11650
sihkang,11651,좌표 정렬하기 2,sorting,6,11651
sihkang,11652,카드,ds sorting set hashset,7,11652
sihkang,11653,소인수분해,math number_theory primality_test prime_factorization,5,11653
sihkang,11654,아스키 코드,impl,1,11654
sihkang,11657,타임머신,graph shortest_path bellman-ford,12,11657
sihkang,11659,구간 합 구하기 4,prefix_sum,8,11659
sihkang,11660,구간 합 구하기 5,dp prefix_sum,10,11660
sihkang,11722,가장 긴 감소하는 부분 수열,dp,9,11722
sihkang,11723,집합,impl set bitmask,6,11723
sihkang,11724,연결 요소의 개수,graph traversal bfs dfs,9,11724
sihkang,11725,트리의 부모 찾기,graph traversal tree bfs dfs,9,11725
sihkang,11726,2×n 타일링,dp,8,11726
sihkang,11727,2×n 타일링 2,dp,8,11727
sihkang,11728,배열 합치기,sorting two-pointer,6,11728
sihkang,11729,하노이 탑 이동 순서,recursion,11,11729
sihkang,11758,CCW,geom,11,11758
sihkang,11779,최소비용 구하기 2,graph shortest_path dijkstra's traceback,13,11779
sihkang,11780,플로이드 2,graph shortest_path floyd–warshall traceback,14,11780
sihkang,11931,수 정렬하기 4,sorting,6,11931
sihkang,11967,불켜기,graph traversal bfs,14,11967
sihkang,12015,가장 긴 증가하는 부분 수열 2,binary_search lis,14,12015
sihkang,12100,2048 (Easy),impl bruteforce simulation backtrack,15,12100
sihkang,12833,XORXORXOR,math bitmask,5,12833
sihkang,12851,숨바꼭질 2,graph traversal set bfs,12,12851
sihkang,12852,1로 만들기 2,dp graph traversal traceback,10,12852
sihkang,12865,평범한 배낭,dp knapsack,11,12865
sihkang,12886,돌 그룹,graph traversal bfs,12,12886
sihkang,12904,A와 B,impl greedy string,11,12904
sihkang,12933,오리,impl greedy string,9,12933
sihkang,13144,List of Unique Numbers,two-pointer,12,13144
sihkang,13300,방 배정,math impl set,4,13300
sihkang,13314,플로이드에 오타가?,graph constructive shortest_path floyd–warshall,13,13314
sihkang,13335,트럭,impl ds simulation queue,10,13335
sihkang,13414,수강신청,impl ds set hashset,8,13414
sihkang,13418,학교 탐방하기,graph mst,13,13418
sihkang,13460,구슬 탈출 2,impl graph traversal simulation bfs,15,13460
sihkang,13549,숨바꼭질 3,graph traversal bfs shortest_path dijkstra's 0-1_bfs,11,13549
sihkang,13913,숨바꼭질 4,graph traversal bfs traceback,12,13913
sihkang,13975,파일 합치기 3,ds greedy priority_queue,12,13975
sihkang,14442,벽 부수고 이동하기 2,graph traversal bfs grid_graph,13,14442
sihkang,14499,주사위 굴리기,impl simulation,12,14499
sihkang,14500,테트로미노,impl bruteforce,12,14500
sihkang,14501,퇴사,dp bruteforce,8,14501
sihkang,14502,연구소,impl graph bruteforce traversal bfs grid_graph,12,14502
sihkang,14503,로봇 청소기,impl simulation,11,14503
sihkang,14594,동방 프로젝트 (Small),impl simulation,7,14594
sihkang,14595,동방 프로젝트 (Large),ds sorting sweeping dsu,12,14595
sihkang,14681,사분면 고르기,impl geom,1,14681
sihkang,14712,넴모넴모 (Easy),bruteforce backtrack,11,14712
sihkang,14719,빗물,impl simulation,11,14719
sihkang,14888,연산자 끼워넣기,bruteforce backtrack,10,14888
sihkang,14889,스타트와 링크,bruteforce backtrack,10,14889
sihkang,14890,경사로,impl,13,14890
sihkang,14891,톱니바퀴,impl simulation,11,14891
sihkang,14916,거스름돈,math dp greedy,6,14916
sihkang,14921,용액 합성하기,two-pointer,11,14921
sihkang,14929,귀찮아 (SIB),math prefix_sum,7,14929
sihkang,14938,서강그라운드,graph shortest_path dijkstra's floyd–warshall,12,14938
sihkang,14940,쉬운 최단거리,graph traversal bfs grid_graph,10,14940
sihkang,15552,빠른 A+B,impl arithmetic math,2,15552
sihkang,15624,피보나치 수 7,math dp,7,15624
sihkang,15649,N과 M (1),backtrack,8,15649
sihkang,15650,N과 M (2),backtrack,8,15650
sihkang,15651,N과 M (3),backtrack,8,15651
sihkang,15652,N과 M (4),backtrack,8,15652
sihkang,15654,N과 M (5),backtrack,8,15654
sihkang,15655,N과 M (6),backtrack,8,15655
sihkang,15656,N과 M (7),backtrack,8,15656
sihkang,15657,N과 M (8),backtrack,8,15657
sihkang,15663,N과 M (9),backtrack,9,15663
sihkang,15664,N과 M (10),backtrack,9,15664
sihkang,15665,N과 M (11),backtrack,9,15665
sihkang,15666,N과 M (12),backtrack,9,15666
sihkang,15681,트리와 쿼리,dp graph traversal tree dfs tree_dp,11,15681
sihkang,15683,감시,impl bruteforce simulation backtrack,13,15683
sihkang,15685,드래곤 커브,impl simulation,13,15685
sihkang,15686,치킨 배달,impl bruteforce backtrack,11,15686
sihkang,15688,수 정렬하기 5,sorting,6,15688
sihkang,15787,기차가 어둠을 헤치고 은하수를,impl bitmask,9,15787
sihkang,15894,수학은 체육과목 입니다,arithmetic math,3,15894
sihkang,15903,카드 합체 놀이,ds greedy priority_queue,10,15903
sihkang,15927,회문은 회문아니야!!,string ad-hoc,11,15927
sihkang,15988,"1, 2, 3 더하기 3",dp,9,15988
sihkang,16234,인구 이동,impl graph traversal simulation bfs,12,16234
sihkang,16235,나무 재테크,impl ds simulation,13,16235
sihkang,16236,아기 상어,impl graph traversal simulation bfs,13,16236
sihkang,16398,행성 연결,graph mst,12,16398
sihkang,16401,과자 나눠주기,binary_search parametric_search,9,16401
sihkang,16637,괄호 추가하기,impl bruteforce,13,16637
sihkang,16719,ZOAC,impl string recursion,11,16719
sihkang,16724,피리 부는 사나이,graph ds traversal dfs dsu grid_graph,13,16724
sihkang,16918,봄버맨,impl simulation,10,16918
sihkang,16920,확장 게임,graph traversal bfs,14,16920
sihkang,16926,배열 돌리기 1,impl,11,16926
sihkang,16927,배열 돌리기 2,impl,11,16927
sihkang,16928,뱀과 사다리 게임,graph traversal bfs,11,16928
sihkang,16929,Two Dots,graph traversal dfs,12,16929
sihkang,16933,벽 부수고 이동하기 3,graph traversal bfs grid_graph,15,16933
sihkang,16935,배열 돌리기 3,impl,11,16935
sihkang,16953,A → B,graph greedy traversal bfs,9,16953
sihkang,16954,움직이는 미로 탈출,graph traversal bfs grid_graph,13,16954
sihkang,16956,늑대와 양,ad-hoc constructive,8,16956
sihkang,16973,직사각형 탈출,graph traversal prefix_sum bfs,12,16973
sihkang,16985,Maaaaaaaaaze,impl graph bruteforce traversal bfs,14,16985
sihkang,16987,계란으로 계란치기,bruteforce backtrack,11,16987
sihkang,17070,파이프 옮기기 1,dp graph traversal,11,17070
sihkang,17071,숨바꼭질 5,graph traversal bfs parity,16,17071
sihkang,17103,골드바흐 파티션,math number_theory primality_test eratosthenes,9,17103
sihkang,17128,소가 정보섬에 올라온 이유,math impl prefix_sum,9,17128
sihkang,17135,캐슬 디펜스,impl graph bruteforce traversal simulation bfs,13,17135
sihkang,17140,이차원 배열과 연산,impl sorting simulation,12,17140
sihkang,17141,연구소 2,graph bruteforce traversal bfs grid_graph,12,17141
sihkang,17142,연구소 3,graph bruteforce traversal bfs,13,17142
sihkang,17144,미세먼지 안녕!,impl simulation,12,17144
sihkang,17182,우주 탐사선,graph bruteforce shortest_path bitmask backtrack floyd–warshall,13,17182
sihkang,17219,비밀번호 찾기,ds set hashset,7,17219
sihkang,17255,N으로 만들기,ds backtrack treeset,12,17255
sihkang,17281,⚾,impl bruteforce,12,17281
sihkang,17298,오큰수,ds stack,12,17298
sihkang,17390,이건 꼭 풀어야 해!,sorting prefix_sum,8,17390
sihkang,17404,RGB거리 2,dp,12,17404
sihkang,17406,배열 돌리기 4,impl bruteforce backtrack,12,17406
sihkang,17471,게리맨더링,math graph bruteforce traversal combinatorics bfs dfs bitmask,13,17471
sihkang,17478,재귀함수가 뭔가요?,impl recursion,6,17478
sihkang,17609,회문,string two-pointer,11,17609
sihkang,17779,게리맨더링 2,impl bruteforce simulation,14,17779
sihkang,17822,원판 돌리기,impl simulation,14,17822
sihkang,17825,주사위 윷놀이,impl bruteforce simulation backtrack,14,17825
sihkang,17835,면접보는 승범이네,graph shortest_path dijkstra's,14,17835
sihkang,17836,공주님을 구해라!,graph traversal bfs grid_graph,11,17836
sihkang,18108,1998년생인 내가 태국에서는 2541년생?!,math arithmetic,1,18108
sihkang,18115,카드 놓기,ds deque,8,18115
sihkang,18116,로봇 조립,ds dsu,12,18116
sihkang,18223,민준이와 마산 그리고 건우,graph shortest_path dijkstra's,12,18223
sihkang,18258,큐 2,ds queue,7,18258
sihkang,18405,경쟁적 전염,impl graph traversal bfs,11,18405
sihkang,18430,무기 공학,backtrack,12,18430
sihkang,18808,스티커 붙이기,impl bruteforce simulation,13,18808
sihkang,18809,Gaaaaaaaaaarden,impl graph bruteforce traversal simulation bfs,15,18809
sihkang,18869,멀티버스 Ⅱ,compression sorting,11,18869
sihkang,18870,좌표 압축,sorting compression,9,18870
sihkang,19238,스타트 택시,impl graph traversal simulation bfs grid_graph,14,19238
sihkang,19583,싸이버개강총회,impl ds string set hashset,9,19583
sihkang,20040,사이클 게임,ds dsu,12,20040
sihkang,20055,컨베이어 벨트 위의 로봇,impl simulation,11,20055
sihkang,20057,마법사 상어와 토네이도,impl simulation,13,20057
sihkang,20115,에너지 드링크,greedy,8,20115
sihkang,20164,홀수 홀릭 호석,bruteforce impl recursion,11,20164
sihkang,20207,달력,impl greedy sorting,11,20207
sihkang,20208,진우의 민트초코우유,bruteforce backtrack,11,20208
sihkang,20327,배열 돌리기 6,impl simulation,14,20327
sihkang,20366,같이 눈사람 만들래?,sorting two-pointer,13,20366
sihkang,20437,문자열 게임 2,string sliding_window,11,20437
sihkang,20438,출석체크,prefix_sum,9,20438
sihkang,20922,겹치는 건 싫어,two-pointer,10,20922
sihkang,21276,계보 복원가 호석,graph ds sorting set hashset dag topological_sorting,14,21276
sihkang,21608,상어 초등학교,impl,11,21608
sihkang,21921,블로그,prefix_sum sliding_window,8,21921
sihkang,21922,학부 연구생 민상,graph traversal impl simulation,11,21922
sihkang,21938,영상처리,graph traversal bfs dfs grid_graph ff,9,21938
sihkang,21939,문제 추천 시스템 Version 1,ds set hashset treeset priority_queue,12,21939
sihkang,21940,가운데에서 만나기,graph shortest_path floyd–warshall,12,21940
sihkang,22251,빌런 호석,impl bruteforce,11,22251
sihkang,22856,트리 순회,graph traversal tree,12,22856
sihkang,22862,가장 긴 짝수 연속한 부분 수열 (large),two-pointer,11,22862
sihkang,22942,데이터 체커,ds sorting geom sweeping stack,12,22942
sihkang,23286,허들 넘기,graph shortest_path dijkstra's floyd–warshall,13,23286
sihkang,23288,주사위 굴리기 2,impl graph traversal simulation bfs,13,23288
sihkang,23326,홍익 투어리스트,ds binary_search set treeset,13,23326
sihkang,23971,ZOAC 4,math arithmetic,3,23971
sihkang,24389,2의 보수,math bitmask,5,24389
sihkang,24578,Ultimate Binary Watch,impl bitmask,4,24578
sihkang,25166,배고픈 아리의 샌드위치 구매하기,math bitmask,5,25166
sihkang,25314,코딩은 체육과목 입니다,impl,1,25314
sihkang,27172,수 나누기 게임,math bruteforce number_theory primality_test eratosthenes prime_factorization,12,27172
sihkang,27866,문자와 문자열,impl string,1,27866
sihkang,27960,사격 내기,math bitmask,3,27960
sihkang,28466,좋은 팀이란?,bruteforce impl,11,28466
sihkang,30875,Recovering the Region,ad-hoc,6,30875
sihkang,32290,MEX vs OR,impl bruteforce bitmask,5,32290
sihkang,32685,4-LSB,math impl bitmask,4,32685
silverbeleian,1000,A+B,impl arithmetic math,1,1000
silverbeleian,1001,A-B,impl arithmetic math,1,1001
silverbeleian,1002,터렛,math geom case_work,8,1002
silverbeleian,1003,피보나치 함수,dp,8,1003
silverbeleian,1005,ACM Craft,dp graph dag topological_sorting,13,1005
silverbeleian,1008,A/B,impl arithmetic math,1,1008
silverbeleian,1010,다리 놓기,math dp combinatorics,6,1010
silverbeleian,1011,Fly me to the Alpha Centauri,math,11,1011
silverbeleian,1012,유기농 배추,graph traversal bfs dfs grid_graph ff,9,1012
silverbeleian,1016,제곱 ㄴㄴ 수,math number_theory primality_test eratosthenes,15,1016
silverbeleian,1018,체스판 다시 칠하기,impl bruteforce,7,1018
silverbeleian,1021,회전하는 큐,ds deque,8,1021
silverbeleian,1024,수열의 합,math,9,1024
silverbeleian,1026,보물,math greedy sorting,7,1026
silverbeleian,1027,고층 건물,math bruteforce geom,12,1027
silverbeleian,1032,명령 프롬프트,impl string,5,1032
silverbeleian,1037,약수,math number_theory,5,1037
silverbeleian,1043,거짓말,graph ds traversal dsu,12,1043
silverbeleian,1057,토너먼트,math bruteforce,7,1057
silverbeleian,1058,친구,graph bruteforce traversal set shortest_path floyd–warshall,9,1058
silverbeleian,1062,가르침,bruteforce bitmask backtrack,12,1062
silverbeleian,1065,한수,math bruteforce,7,1065
silverbeleian,1068,트리,graph traversal tree dfs,11,1068
silverbeleian,1074,Z,d&c recursion,11,1074
silverbeleian,1080,행렬,greedy,10,1080
silverbeleian,1082,방 번호,dp greedy,13,1082
silverbeleian,1085,직사각형에서 탈출,math geom,3,1085
silverbeleian,1092,배,greedy sorting,11,1092
silverbeleian,1094,막대기,math bitmask,6,1094
silverbeleian,1100,하얀 칸,impl string,4,1100
silverbeleian,1110,더하기 사이클,math impl,5,1110
silverbeleian,1120,문자열,string bruteforce,7,1120
silverbeleian,1138,한 줄로 서기,impl greedy,9,1138
silverbeleian,1145,적어도 대부분의 배수,bruteforce,5,1145
silverbeleian,1149,RGB거리,dp,10,1149
silverbeleian,1152,단어의 개수,impl string,4,1152
silverbeleian,1153,네 개의 소수,math number_theory primality_test eratosthenes,13,1153
silverbeleian,1157,단어 공부,impl string,5,1157
