SOLVER_HANDLE,PROBLEM_ID,TITLE_NM,TAGS_NM,SOLVED_LVL,HASH_ID
h0ngjun7,2799,블라인드,impl,7,2799
h0ngjun7,2802,크레용,binary search inclusion and exclusion parametric search prefix sum,18,2802
h0ngjun7,2804,크로스워드 만들기,impl string,5,2804
h0ngjun7,2805,나무 자르기,binary search parametric search,9,2805
h0ngjun7,2806,DNA 발견,dp,12,2806
h0ngjun7,2811,상범이의 우울,impl bruteforce simulation,9,2811
h0ngjun7,2812,크게 만들기,ds greedy stack,13,2812
h0ngjun7,2814,최소인수,math number theory binary search primality test eratosthenes inclusion and exclusion,21,2814
h0ngjun7,2815,암호 해독가 최준민,hash kmp rabin–karp string,18,2815
h0ngjun7,2816,디지털 티비,impl constructive,5,2816
h0ngjun7,2817,ALPS식 투표,impl sorting,8,2817
h0ngjun7,2820,자동차 공장,ds tree segtree lazyprop ett,18,2820
h0ngjun7,2821,컨베이어 벨트,cht,20,2821
h0ngjun7,2822,점수 계산,sorting,6,2822
h0ngjun7,2824,최대공약수,math impl number theory primality test,9,2824
h0ngjun7,2825,수업시간에 교수님 몰래 교실을 나간 상근이,math bitmask,14,2825
h0ngjun7,2826,함수의 리턴값,dp prefix sum,21,2826
h0ngjun7,2827,현주네 피자 가게,ds segtree,19,2827
h0ngjun7,2828,사과 담기 게임,impl greedy,6,2828
h0ngjun7,2830,행성 X3,bitmask math,13,2830
h0ngjun7,2832,정렬,ds d&c segtree,17,2832
h0ngjun7,2836,수상 택시,sorting sweeping,13,2836
h0ngjun7,2839,설탕 배달,dp greedy math,7,2839
h0ngjun7,2842,집배원 한상덕,graph traversal binary search bfs two-pointer grid graph,17,2842
h0ngjun7,2843,마블,ds dsu offline query,18,2843
h0ngjun7,2845,파티가 끝나고 난 뒤,impl arithmetic math,2,2845
h0ngjun7,2846,오르막길,impl,5,2846
h0ngjun7,2847,게임을 만든 동준이,greedy,7,2847
h0ngjun7,2848,알고스팟어,graph dag topological sorting,17,2848
h0ngjun7,2851,슈퍼 마리오,impl bruteforce prefix sum,5,2851
h0ngjun7,2852,NBA 농구,impl string,8,2852
h0ngjun7,2853,배,math greedy number theory,10,2853
h0ngjun7,2854,문제 출제,dp,14,2854
h0ngjun7,2855,흥미로운 수열,binary search prefix sum,18,2855
h0ngjun7,2857,FBI,string impl,3,2857
h0ngjun7,2858,기숙사 바닥,math bruteforce arithmetic,4,2858
h0ngjun7,2860,종이에 숫자 쓰기,math number theory euclidean algorithm,12,2860
h0ngjun7,2862,수학 게임,math dp game theory,20,2862
h0ngjun7,2863,이게 분수?,math impl arithmetic,3,2863
h0ngjun7,2864,5와 6의 차이,math greedy string arithmetic,4,2864
h0ngjun7,2865,나는 위대한 슈퍼스타K,greedy sorting,7,2865
h0ngjun7,2866,문자열 잘라내기,ds string binary search set hashset,11,2866
h0ngjun7,2867,수열의 값,ds stack,17,2867
h0ngjun7,2869,달팽이는 올라가고 싶다,math,5,2869
h0ngjun7,2870,수학숙제,string sorting parsing,7,2870
h0ngjun7,2871,아름다운 단어,greedy set,14,2871
h0ngjun7,2873,롤러코스터,impl greedy constructive parity,18,2873
h0ngjun7,2875,대회 or 인턴,math impl arithmetic,3,2875
h0ngjun7,2876,그래픽스 퀴즈,impl dp,8,2876
h0ngjun7,2877,4와 7,math impl,11,2877
h0ngjun7,2878,캔디캔디,greedy sorting binary search set,14,2878
h0ngjun7,2879,코딩은 예쁘게,greedy,13,2879
h0ngjun7,2881,산책길,binary search sorting,14,2881
h0ngjun7,2884,알람 시계,math arithmetic,3,2884
h0ngjun7,2885,초콜릿 식사,math greedy number theory bitmask,9,2885
h0ngjun7,2886,자리 전쟁,greedy impl sorting,15,2886
h0ngjun7,2887,행성 터널,graph sorting mst,16,2887
h0ngjun7,2888,상범 게임,dp math,18,2888
h0ngjun7,2890,카약,impl string sorting,6,2890
h0ngjun7,2891,카약과 강풍,impl greedy,7,2891
h0ngjun7,2892,심심한 준규,ad-hoc bitmask,10,2892
h0ngjun7,2893,XOR 도형,geom inclusion and exclusion,17,2893
h0ngjun7,2894,명탐정 홍즈,dag graph traversal,17,2894
h0ngjun7,2895,그렘린,dp greedy binary search,21,2895
h0ngjun7,2896,무알콜 칵테일,arithmetic math,5,2896
h0ngjun7,2897,몬스터 트럭,impl bruteforce,5,2897
h0ngjun7,2898,고대 자물쇠,bruteforce ds impl treeset set,13,2898
h0ngjun7,2899,구슬 없애기,dp,21,2899
h0ngjun7,2900,프로그램,math number theory prefix sum set harmonic number,13,2900
h0ngjun7,2901,CHUCK,greedy impl,22,2901
h0ngjun7,2902,KMP는 왜 KMP일까?,impl string,4,2902
h0ngjun7,2903,중앙 이동 알고리즘,math,3,2903
h0ngjun7,2905,홍준이와 울타리,ds deque sliding window,19,2905
h0ngjun7,2906,폭발 사고,dp,19,2906
h0ngjun7,2908,상수,math impl,4,2908
h0ngjun7,2909,캔디 구매,impl math,4,2909
h0ngjun7,2910,빈도 정렬,ds sorting set hashset,8,2910
h0ngjun7,2912,백설공주와 난쟁이,ds offline query randomization mo's,19,2912
h0ngjun7,2914,저작권,impl arithmetic math,3,2914
h0ngjun7,2916,자와 각도기,math number theory,12,2916
h0ngjun7,2920,음계,impl,4,2920
h0ngjun7,2921,도미노,math,3,2921
h0ngjun7,2922,즐거운 단어,backtrack bruteforce,12,2922
h0ngjun7,2923,숫자 게임,greedy two-pointer,15,2923
h0ngjun7,2924,천재,math number theory permutation cycle decomposition,16,2924
h0ngjun7,2927,남극 탐험,ds tree segtree dsu offline query hld,21,2927
h0ngjun7,2934,LRH 식물,ds segtree lazyprop difference array,17,2934
h0ngjun7,2935,소음,math string arithmetic,3,2935
h0ngjun7,2937,블록 정리,bruteforce prefix sum,12,2937
h0ngjun7,2938,3으로 나누어 떨어지지 않는 배열,constructive case work,11,2938
h0ngjun7,2941,크로아티아 알파벳,impl string,6,2941
h0ngjun7,2942,퍼거슨과 사과,math number theory euclidean algorithm,9,2942
h0ngjun7,2947,나무 조각,impl simulation,5,2947
h0ngjun7,2948,2009년,impl,4,2948
h0ngjun7,2953,나는 요리사다,math impl arithmetic,3,2953
h0ngjun7,2954,창영이의 일기장,impl string,4,2954
h0ngjun7,2957,이진 탐색 트리,ds set treeset,16,2957
h0ngjun7,2959,거북이,math arithmetic,3,2959
h0ngjun7,2960,에라토스테네스의 체,math impl number theory primality test eratosthenes,7,2960
h0ngjun7,2961,도영이가 만든 맛있는 음식,bruteforce bitmask backtrack,9,2961
h0ngjun7,2965,캥거루 세마리,math,3,2965
h0ngjun7,2966,찍기,impl,4,2966
h0ngjun7,2967,그리스-로마 건축,bruteforce impl,15,2967
h0ngjun7,2973,TAMNICA,ds deque deque rmq trick dijkstra's dp deque dp graph shortest path,19,2973
h0ngjun7,2974,자기곱,bruteforce dp math,21,2974
h0ngjun7,2976,NIKOLA,dp graph shortest path dijkstra's,14,2976
h0ngjun7,2977,폭탄제조,binary search parametric search,15,2977
h0ngjun7,2979,트럭 주차,impl simulation,4,2979
h0ngjun7,2980,도로와 신호등,math impl simulation,7,2980
h0ngjun7,2981,검문,math number theory euclidean algorithm,12,2981
h0ngjun7,2985,세 수,math impl arithmetic case work,3,2985
h0ngjun7,2986,파스칼,math number theory,8,2986
h0ngjun7,2988,아보가드로,graph greedy set,19,2988
h0ngjun7,2989,개구리 왕눈이,dp sorting,18,2989
h0ngjun7,2991,사나운 개,math arithmetic,3,2991
h0ngjun7,2992,크면서 작은 수,bruteforce backtrack,8,2992
h0ngjun7,2993,세 부분,impl string bruteforce sorting,6,2993
h0ngjun7,2995,생일,sorting traceback lis,17,2995
h0ngjun7,2997,네 번째 수,math impl arithmetic,3,2997
h0ngjun7,2998,8진수,math impl string,4,2998
h0ngjun7,2999,비밀 이메일,impl string,5,2999
h0ngjun7,3000,직각 삼각형,math geom set combinatorics,10,3000
h0ngjun7,3001,이상한 문제,dp parametric search digit dp,17,3001
h0ngjun7,3002,아날로그 다이얼,ds segtree lazyprop,19,3002
h0ngjun7,3003,"킹, 퀸, 룩, 비숍, 나이트, 폰",impl arithmetic math,1,3003
h0ngjun7,3004,체스판 조각,math impl,3,3004
h0ngjun7,3005,크로스워드 퍼즐 쳐다보기,impl string sorting parsing,9,3005
h0ngjun7,3008,직각 삼각형의 개수,ds sorting geom set hashset,16,3008
h0ngjun7,3009,네 번째 점,impl geom,3,3009
h0ngjun7,3010,페그,bruteforce impl,8,3010
h0ngjun7,3011,이름 지어주기,bruteforce,13,3011
h0ngjun7,3013,부분 수열의 중앙값,prefix sum,13,3013
h0ngjun7,3015,오아시스 재결합,ds stack,16,3015
h0ngjun7,3018,캠프파이어,impl ds set hashset,8,3018
h0ngjun7,3020,개똥벌레,binary search prefix sum difference array,11,3020
h0ngjun7,3022,PRASE,impl ds string set simulation hashset,7,3022
h0ngjun7,3023,마술사 이민혁,impl string,5,3023
h0ngjun7,3024,마라톤 틱택토,impl bruteforce,8,3024
h0ngjun7,3026,V,math dp digit dp,19,3026
h0ngjun7,3027,3차원 직사각형,ds geom 3d multidimensional segtree segtree sliding window sweeping,22,3027
h0ngjun7,3028,창영마을,impl string simulation,4,3028
h0ngjun7,3029,경고,math impl string arithmetic,3,3029
h0ngjun7,3033,가장 긴 문자열,string hash suffix array and lcp array rabin–karp,18,3033
h0ngjun7,3034,앵그리 창영,math geom pythagoras thm,3,3034
h0ngjun7,3035,스캐너,impl string,5,3035
h0ngjun7,3036,링,math number theory euclidean algorithm,7,3036
h0ngjun7,3037,혼란,dp prefix sum,15,3037
h0ngjun7,3039,스터디장 홍준,ds segtree binary search set compression,20,3039
h0ngjun7,3040,백설 공주와 일곱 난쟁이,bruteforce,4,3040
h0ngjun7,3041,N-퍼즐,impl,5,3041
h0ngjun7,3042,트리플렛,bruteforce geom,9,3042
h0ngjun7,3043,장난감 탱크,greedy sorting,17,3043
h0ngjun7,3044,자전거 경주 준비하기,dp graph traversal dfs dag topological sorting,18,3044
h0ngjun7,3046,R2,impl arithmetic math,2,3046
h0ngjun7,3047,ABC,impl,3,3047
h0ngjun7,3048,개미,impl string simulation,7,3048
h0ngjun7,3049,다각형의 대각선,math combinatorics,6,3049
h0ngjun7,3050,집들이,prefix sum,14,3050
h0ngjun7,3052,나머지,math set arithmetic,4,3052
h0ngjun7,3053,택시 기하학,math geom,3,3053
h0ngjun7,3054,피터팬 프레임,impl,6,3054
h0ngjun7,3055,탈출,graph traversal bfs grid graph,12,3055
h0ngjun7,3056,007,bitmask dp bitfield dp,16,3056
h0ngjun7,3057,디버그,bit set dp hash,18,3057
h0ngjun7,3058,짝수를 찾아라,math impl arithmetic,3,3058
h0ngjun7,3059,등장하지 않는 문자의 합,impl string,3,3059
h0ngjun7,3060,욕심쟁이 돼지,math impl simulation,6,3060
h0ngjun7,3061,사다리,greedy sorting,9,3061
h0ngjun7,3062,수 뒤집기,math impl string arithmetic,4,3062
h0ngjun7,3066,브리징 시그널,binary search lis,14,3066
h0ngjun7,3067,Coins,dp knapsack,11,3067
h0ngjun7,3073,집으로 가는 길,graph flow mcmf,18,3073
h0ngjun7,3075,Astromeeting,graph shortest path floyd–warshall,13,3075
h0ngjun7,3076,상근이의 체스판,impl string,4,3076
h0ngjun7,3077,임진왜란,bruteforce ds hashset set,8,3077
h0ngjun7,3078,좋은 친구,ds sliding window queue,12,3078
h0ngjun7,3079,입국심사,binary search parametric search,11,3079
h0ngjun7,3087,상근일,math ad-hoc,13,3087
h0ngjun7,3090,차이를 최소로,ds greedy binary search priority queue parametric search,19,3090
h0ngjun7,3095,플러스의 개수,bruteforce impl prefix sum,12,3095
h0ngjun7,3096,영화제,math bruteforce combinatorics,10,3096
h0ngjun7,3101,토끼의 이동,impl math,13,3101
h0ngjun7,3103,순열의 순서,ds offline query pst segtree,21,3103
h0ngjun7,3106,월급 인상,ds ett lca segtree tree,21,3106
h0ngjun7,3109,빵집,graph greedy traversal dfs,14,3109
h0ngjun7,3110,부등식,math meet in the middle,13,3110
h0ngjun7,3111,검열,impl ds string stack deque,17,3111
h0ngjun7,3114,사과와 바나나,dp prefix sum,14,3114
h0ngjun7,3123,배추,impl geom,14,3123
h0ngjun7,3125,GONDOR,ds geom graph impl priority queue pythagoras thm shortest path simulation,12,3125
h0ngjun7,3126,반역의 원철이,bruteforce prefix sum,13,3126
h0ngjun7,3128,Hangman Game,bruteforce dp string,14,3128
h0ngjun7,3129,상범이의 은밀한 메세지,impl string bruteforce,11,3129
h0ngjun7,3133,코끼리,ds dp lis segtree,19,3133
h0ngjun7,3135,라디오,math greedy,6,3135
h0ngjun7,3136,평면도,ds geom set hashset euler characteristic,17,3136
h0ngjun7,3138,STUPOVI,impl ds priority queue,8,3138
h0ngjun7,3140,GULIVER,0-1 bfs dijkstra's graph shortest path,15,3140
h0ngjun7,3142,즐거운 삶을 위한 노력,math number theory primality test eratosthenes prime factorization,14,3142
h0ngjun7,3155,터널,greedy impl,9,3155
h0ngjun7,3161,izbori,impl,8,3161
h0ngjun7,3164,패턴,math ad-hoc,12,3164
h0ngjun7,3165,5,greedy,14,3165
h0ngjun7,3170,grad,graph traversal geom bfs dfs,10,3170
h0ngjun7,3172,현주와 윤주의 재미있는 단어 게임,ds string sorting segtree,17,3172
h0ngjun7,3174,나누기,ds dp string tree trie,19,3174
h0ngjun7,3176,도로 네트워크,ds tree lca sparse table,17,3176
h0ngjun7,3178,코코스,impl ds string sorting tree trie,13,3178
h0ngjun7,3179,삼각형,geom prefix sum,20,3179
h0ngjun7,3181,줄임말 만들기,impl string,4,3181
h0ngjun7,3182,한동이는 공부가 하기 싫어!,graph bruteforce traversal,8,3182
h0ngjun7,3190,뱀,impl ds simulation deque queue,12,3190
h0ngjun7,3192,매직 스퀘어,impl math,13,3192
h0ngjun7,3213,피자,math greedy,7,3213
h0ngjun7,3221,개미의 이동,ad-hoc sorting,13,3221
h0ngjun7,3226,전화 요금,math impl arithmetic,5,3226
h0ngjun7,3244,두 부분 문자열 2,dp binary search,18,3244
h0ngjun7,3267,TWO,dp tree dp graph tree,17,3267
h0ngjun7,3273,두 수의 합,sorting two-pointer,8,3273
h0ngjun7,3295,단방향 링크 네트워크,bipartite matching,19,3295
h0ngjun7,3320,사진,,0,3320
h0ngjun7,3321,가장 큰 직사각형,dp greedy sorting sweeping,19,3321
h0ngjun7,3333,Antenna,binary search geom parametric search sweeping,22,3333
h0ngjun7,3343,장미,math bruteforce number theory,13,3343
h0ngjun7,3346,꿍 기지국,binary search ds geom parametric search stack,18,3346
h0ngjun7,3356,라디오 전송,string kmp,17,3356
h0ngjun7,3359,사각 사각,dp,10,3359
h0ngjun7,3360,깡총깡총,math,10,3360
h0ngjun7,3366,수열 줄이기,ds greedy,15,3366
h0ngjun7,3372,보드 점프,dp arbitrary precision / big integers,10,3372
